19.3,Other operations on ossicular chain 
19.4,Myringoplasty 
19.52,Type II tympanoplasty 
19.53,Type III tympanoplasty 
19.54,Type IV tympanoplasty 
19.55,Type V tympanoplasty 
19.6,Revision of tympanoplasty 
19.9,Other repair of middle ear 
20.01,Myringotomy with insertion of tube 
20.09,Other myringotomy 
20.1,Opening of cranial suture 
20.2,Elevation of skull fracture fragments 
20.21,incision of mastoid and midlle ear 
20.22,incision of petrous pyramid air cells 
20.23,incision of middle ear 
20.3,Formation of cranial bane flap 
20.31,Electrocochleography 
20.32,biopsy of middle and inner ear 
20.39,other diagnostic procedures on middle and inner ear 
20.4,bone graft to skull 
20.41,simple mastoidectomy 
20.42,radical mastoidectomy 
20.49,other mastoidectomy 
20.5,Insertion of skull plate 
20.51,excision of lesion of middle ear 
20.59,other excision of middle ear 
20.6,Other cranial osteoplasty 
20.61,fenestration of inner ear 
20.62,revision of fenestation of inner ear 
20.7,Removal of skull plate 
20.71,endolymphatic shunt 
20.72,injection into inner ear 
20.79,other incision excision and destruction of inner ear 
20.8,Operations on Eustachian tube 
20.91,tympanosympathectomy 
20.92,revision of mastoidectomy 
20.93,repair of oval and round windows 
20.94,Injection of tympanum 
20.95,implantation of electromagnetic hearing device 
20.96,implantation or replacement of cochlearprosthetic devicesingle channel 
20.97,implantation or replacement of cochlearprosthetic devicemultiple channel 
20.98,implantation or replacement of cochlear prosthetic device single channel 
20.99,implantation or replacement of cochlear prosthetic device multiple channel 
21,"Control of epistaxis, not otherwise specified "
21.01,Control of epistaxis by anterior nasal packing 
21.02,Control of epistaxis by posterior (and anterior) packing 
21.03,Control of epistaxis by cauterization (and packing) 
21.04,control of epistaxis by ligation ofethmodial arteries 
21.05,control of epistaxis by (transratal) ligation of the maxillary artery 
21.06,control of epistaxis by ligation of the external carotid artery 
21.07,control of epistaxis by exicison of nasal mucosa 
21.09,turbinectomy associated with sinusectomy 
21.1,Simple suture of dura mater of brain 
21.2,Other repair of cerebral meninges 
21.21,Rhinoscopy 
21.22,Biopsy of nose 
21.29,Other diagnostic procedures on nose 
21.3,Ligation of meningeal vessel 
21.3,"Excision or destruction of lesion of nose, not otherwise specified "
21.31,Local excision or destruction of intranasal lesion 
21.32,Local excision or destruction of other lesion of nose 
21.4,Choroid plexectomy 
21.4,resection of nose 
21.5,submucous resection of nasal septum 
21.61,turbinectomy by diathermy of cryosurgery 
21.62,fractures of turbinates 
21.69,other turbinectomy 
21.71,Closed reduction of nasal fracture 
21.72,open reduction of nasal fracture 
21.81,Suture of laceration of nose 
21.82,closure of nasal fistula 
21.83,total nasal reconstruction 
21.84,revision rhinoplasty 
21.85,augmentation rhinoplasty 
21.86,limited rhinoplasty 
21.87,other rhinoplasty 
21.88,other septoplasty 
21.89,other repair and plastic operation on nose 
21.91,Lysis of adhesions of nose 
21.99,other operations on nose 
22,Ventriculostomy 
22,"Aspiration and lavage of nasal sinus, not otherwise specified "
22.01,Puncture of nasal sinus for aspiration or lavage 
22.02,Aspiration or lavage of nasal sinus through natural ostium 
22.11,Closed [endoscopic] [needle] biopsy of nasal sinus 
22.12,open biopsy of nasal sinus 
22.19,Other diagnostic procedures on nasal sinuses 
22.2,Intranasal antrotomy 
22.31,radical maxilary antrotomy 
22.39,other external maxillary antrotomy 
22.41,frontal sinusotomy 
22.42,frontal sinusectomy 
22.5,"Sinusotomy, not otherwise specified "
22.51,ethmoidotomy 
22.52,sphenoidotomy 
22.53,incision of multiple nasal sinuses 
22.6,sinusectomy not otherwise specified 
22.61,excision of lesion of maxillary sinus with caldwell-luc 
22.62,excision of lesion of maxillary sinus with other approach 
22.63,ethmoidectomy 
22.64,sphenoidectomy 
22.71,closure of nasal sinus fistula 
22.79,other repair of nasal sinus 
22.9,other operation of nasal sinus 
23,Forceps extraction of tooth 
23.01,Extraction of deciduous tooth 
23.09,Extraction of other tooth 
23.1,Ventricular shunt to structure in head and neck 
23.1,Surgical removal of tooth 
23.11,Removal of residual root 
23.19,Other surgical extraction of tooth 
23.2,Restoration of tooth by filling 
23.2,Ventricular shunt to circulatory system 
23.3,Ventricular shunt to thoracic cavity 
23.3,Restoration of tooth by inlay 
23.4,Other dental restoration 
23.4,Ventricular shunt to abdominal cavity ang organs 
23.41,Application of crown 
23.42,Insertion of fixed bridge 
23.43,Insertion of removable bridge 
23.49,Other 
23.5,Implantation of tooth 
23.5,Ventricular shunt to urinary system 
23.6,Prosthetic dental implant 
23.7,Root canal not otherwise specified 
23.7,Apicoectomy and root canal therapy 
23.7,"Root canal, not otherwise specified "
23.71,Root canal therapy with irrigation 
23.72,Root canal therapy with apicoectomy 
23.73,Apicoectomy 
23.9,Other operations to establish drainage of ventricle 
24,Incision of gum or alveolar bone 
24,Incision of gum or alveolar bone 
24.1,Irrigation of ventricular shunt 
24.1,Diagnostic procedures on teeth gum and alveoli 
24.11,Biopsy of gum 
24.12,Biopsy of alveolus 
24.19,Other diagnostic procedures on teeth gum and alveoli 
24.2,gingivoplasty 
24.2,Replacement of ventrucular shunt 
24.3,Other operations on gum 
24.3,Removal of ventricular shunt 
24.31,Excision of lesion or tissue of gum 
24.32,Suture of laceration of gum 
24.39,Other 
24.4,excision of dental lesion of jaws 
24.5,alveoloplasty 
24.6,Exposure of tooth 
24.7,Application of orthodontic appliance 
24.8,Other orthodontic operation 
24.9,Other dental operations 
24.91,Extensions or deepening of buccolabial or lingual sulcus 
24.99,Other 
25.01,Closed (needle) biopsy of tongue 
25.02,open biopsy of tongue 
25.09,Other diagnostic procedures on tongue 
25.1,excision or destruction of lesion or tissue of tongue 
25.2,partial glossectomy 
25.3,complete glossectomy 
25.4,radical glossectomy 
25.51,Suture of laceration of tongue 
25.59,other repair and plastic operation of tongue 
25.91,Lingual frenotomy 
25.92,Lingual frenectomy 
25.93,Lysis of adhesions of tongue 
25.94,other glossotomy 
25.99,other operations on tongue 
26,Incision of salivary gland or duct 
26.11,Closed (needle) biopsy of salivary gland or duct 
26.12,open biopsy of salivary gland or duct 
26.19,Other diagnostic procedures on salivary glands and ducts 
26.21,marsupialization of salivary gland cyst 
26.29,other excision of salivary gland lesion 
26.3,"Sialoadenectomy, not otherwise specified "
26.31,partial sialoadenectomy 
26.32,complete sialoadenectomy 
26.41,suture of laceration of salivary gland 
26.42,closure of salivary fistula 
26.49,other repair and plastic operations on salivary gland or duct 
26.91,Probing of salivary duct 
26.99,other operations salivary gland or duct 
27,drainage of face and floor of mouth 
27,Drainage of face and floor of mouth 
27.1,incision of palate 
27.21,biopsy of bony palate 
27.22,biopsy of uvula and soft palate 
27.23,Biopsy of lip 
27.24,"Biopsy of mouth, unspecified structure "
27.29,Other diagnostic procedures on oral cavity 
27.31,local excision or destruction of lesion or tissue of bony palate 
27.32,wide excision or destruction of lesion or tissue of bony palate 
27.41,Labial frenectomy 
27.42,wide excision of lesion of lip 
27.43,other excision of lesion or tissue of lip 
27.49,other excision of mouth 
27.51,Suture of laceration of lip 
27.52,Suture of laceration of other part of mouth 
27.53,closure of fistula of mouth 
27.54,repair of cleft lip 
27.55,full thickness skin graft to lip and mouth 
27.56,other skin graft to life and mouth 
27.57,attachment of pedicle or flap graft to lip and mouth 
27.59,other plastic repair of mouth 
27.61,suture of laceration of palate 
27.62,correction of cleft palate 
27.63,revision of cleft palate repair 
27.69,other plastic repair of palate 
27.71,incision of ovula 
27.72,excision of uvula 
27.73,repair of uvula 
27.79,other operation of uvula 
27.91,Labial frenotomy 
27.92,incison of mouth unspecified structure 
27.99,other operation on oral cavity 
28,incision and drainage of tonsil and peritonsilar structures 
28.11,biopsy of tonsil and adenoid 
28.19,other diagnostic procedureson tonsil and adenoids 
28.2,tonsillectomy without adennoidectomy 
28.3,tonsillectomy with adennoidectomy 
28.4,excision of tonsil tag 
28.5,excision of lingual tonsil 
28.6,adenoidectomy without tonsillectomy 
28.7,control of hemmorhage after tosillectomy and adenoidectomy 
28.91,removal of foreign body from tonsil and adenoid by incision 
28.92,excision of lesion of tonsil and adenoid 
28.99,other operations on tonsils and adenoids 
29,Pharyngotomy 
29.1,Lysis of cortical adhesions 
29.11,Pharyngoscopy 
29.12,Pharyngeal biopsy 
29.19,Other diagnostic procedures on pharynx 
29.2,Repair of brain 
29.2,excision on branchial cleft cyst or vestige 
29.3,Implantation of intracranial neurostimulator 
29.3,excision or destruction of lesion or tissue of pharynx 
29.31,cricopharyngeal myotomy 
29.32,pharyngeal diverticulectomy 
29.33,pharyngectomy (partial) 
29.39,other excision or destruction of lesion or tissue of pharynx 
29.4,Insertion or replacement of skull tongs or halo traction 
29.4,plastic operation of pharynx 
29.5,Removal of skull tongs or halo travtion device 
29.51,suture of laceration of pharynx 
29.52,closure of branchial cleft fistula 
29.53,closure of other fistula of pharynx 
29.54,lysis of pharyngeal adhesion 
29.59,other repair of pharynx 
29.6,Insertion of sphenoidal electrodes 
29.9,Other operation on skull 
29.91,Dilation of pharynx 
29.92,division of glossopharyngeal nerve 
29.99,other operations on pharynx 
30.01,Marsupialization of laryngeal cyst 
30.09,Other excision or destruction of lesion or tissue or larynx 
30.1,Hemilaryngectomy 
30.1,Removal of foreign body from spinal canal 
30.2,Reopening of laminectomy site 
30.21,Epiglottidectomy 
30.22,Vocal cordectomy 
30.29,Other partial laryngectomy 
30.3,Complete laryngectomy 
30.4,Radical laryngectomy 
30.9,Other exploration and decompression of spinal canal 
31,Division of intraspinal nerve root 
31,Injection of larynx 
31.1,Temporary tracheostomy 
31.21,Mediastinal tracheostomy 
31.29,Other permanent Tracheostomy 
31.3,Other incision of larynx or trachea 
31.41,Tracheoscopy through artificial stoma 
31.42,Laryngoscopy and other tracheoscopy 
31.43,Closed [endoscopic] biopsy of larynx 
31.44,Closed (endoscopic) biopsy of trachea 
31.45,Open biopsy of larynx or trachea 
31.48,Other diagnostic procedures on larynx 
31.49,Other diagnostic procedures on trachea 
31.5,Local excision or destruction of lesion or tissue of trachea 
31.61,Suture of laceration of larynx 
31.62,Closure of fistula of larynx 
31.63,Revision of laryngostomy 
31.64,Repair of laryngeal fracture 
31.69,Other repair of larynx 
31.71,Suture of laceration of trachea 
31.72,Closure of external fistula of trachea 
31.73,Closure of other fistula of trachea 
31.74,Revision of tracheostomy 
31.75,Reconstruction of trachea and construction of artificial larynx 
31.79,Other repair and plastic operations of trachea 
31.91,Division of laryngeal nerve 
31.92,Lysis of adhesions of trachea or larynx 
31.93,Replacement of laryngeal or tracheal stent 
31.94,Injection of locally acting therapeutic substance into trachea 
31.95,Tracheoesophangeal fistulization 
31.98,Other operations on larynx 
31.99,Other operations on trachea 
32.01,Endoscopic excision or destruction of lesion or tissue of bronchus 
32.09,Other local excision or destruction of lesion or tissue of bronchus 
32.1,Percutaneus chordotomy 
32.1,Other excision of bronchus 
32.2,Thoracoscopic excision of lesion or tissue of lung 
32.21,Plication of emphysematous bleb 
32.22,Lung volume reduction surgery 
32.23,Open ablation of lung lesion or tissue 
32.24,Percutaneous ablation of lung lesion or tissue 
32.25,Thoracoscopic ablation of lung lesion or tissue 
32.26,Other and unspecified ablation of lung lesion or tissue 
32.28,Endoscopic excision or destruction of lesion or tissue of lung 
32.29,Other local excision or destruction of lesion or tissue of lung 
32.3,Segmental resection of lung 
32.3,Thoracoscopic segmental resection of lung 
32.39,Other and unspecified segmental resection of lung 
32.4,Lobectomy of lung 
32.41,Thoracoscopic lobectomy of lung 
32.49,Other lobectomy of lung 
32.5,Complete pneumonectomy 
32.5,Thoracoscopic pneumonectomy 
32.59,Other and unspecified pneumonectomy 
32.6,Radical dissection of thoracic structures 
32.9,Other excision of lung 
32.9,Other chordotomy 
33,Incision of bronchus 
33,Incision of bronchus 
33.1,Incision of lung 
33.1,Spinal tap 
33.2,Biopsy of spinal cord or spinal meninges 
33.2,Thoracoscopic lung biopsy 
33.21,Bronchoscopy through artificial stoma 
33.22,Fiber-optic bronchoscopy 
33.23,Other bronchoscopy 
33.24,Closed [endoscopic] biopsy of bronchus 
33.25,Open biopsy of bronchus 
33.26,Closed [percutaneous] [needle] biopsy of lung 
33.27,Endoscopic biopsy of lung (closed) 
33.28,Open biopsy of lung 
33.29,Other diagnostic procedures on lung and bronchus 
33.31,Destruction of phrenic nerve for collapse of lung 
33.32,Artificial pneumothorax for collapse of lung 
33.33,Pneumoperitoneum for collapse of lung 
33.34,Thoracoplasty 
33.39,Other surgical for collapse of lung 
33.41,Suture of laceration of bronchus 
33.42,Closure of bronchial fistula 
33.43,Closure of laceration of lung 
33.48,Other repair and plastic operations of bronchus 
33.49,Other repair and plastic operations of lung 
33.5,Lung transplant 
33.5,Lung transplantation not otherwise specified 3351 
33.5,"Lung Transplantation, not otherwise specified "
